book,unit,source_file,global_chapter,local_chapter,title,type,tags,summary,core,normalized_percent,action,conflict,climax,reward,breakthrough,cultivation,emotion,reveal,tension,pleasure
莽荒纪,魔象石壁,34_第三十四卷_魔象石壁_大纲.md,1157,24,邀请,转折高潮、悬念设置,伏笔、高潮,"四道身影发出短矛攻击，三大族长围攻牵制。纪宁施展金色晶柱宝物令速度飙升突破百倍天道极限，化作金色流光逃遁，短矛被击偏。四道身影因纪宁逃出禁地范围而停止追杀，斥责三大族长无能——称三大族长是""最弱的银衣道君""。纪宁推测这里的重要性恐在赤波殿之上。三大族长跟随纪宁，纪宁发现一座三头狮子异兽石像风格异于西斯族建筑，靠近时狮子口张开吞吸纪宁。三大族长也随之进入。空间中凝聚出黑袍白面血瞳的邪异男子，自称邀请修行者进入，以""至尊之地""之名瞬间将三名银色人斩成两截。",纪宁以宝物逃脱四尊圣城之主级傀儡追杀，被异兽石雕吸入后遇见神秘黑袍男子，三大族长被瞬间灭杀。,79.77915804002761,1,1,1,1,1,0,0,1,7.600000000000001,3.5
莽荒纪,魔象石壁,34_第三十四卷_魔象石壁_大纲.md,1158,25,波林至尊,设定揭示、核心伏笔,伏笔、揭示、设定,"黑袍男子自称其主人为""波林至尊""，行走混沌宇宙除其他至尊外再无敌手。纪宁询问复活天仙道侣之事，黑袍男子确认至尊能做到但需付出让至尊心动的代价。黑袍男子揭示：魔象石壁实为西斯族战船，可瞬间灭杀主宰，十个八个主宰联手也无法抗衡；波林至尊追上战船后遁入其中，杀光三万余名西斯族族人和所有傀儡后离去；帝级傀儡因有自我恢复能力而逐渐复原。波林至尊当初建造了许多异兽洞天，内有""道的指引""指向至尊之路，一般只允许永恒帝君进入，因纪宁以道君之身匹敌银衣道君而破例。三大家族因族长被杀而陷入恐慌。",魔象石壁为西斯族战船的真相揭示，波林至尊的存在和异兽洞天的来历正式点明。,79.84817115251897,0,0,0,0,0,0,0,1,0.4,0.0
莽荒纪,魔象石壁,34_第三十四卷_魔象石壁_大纲.md,1159,26,一道生万道,悟道、设定揭示,修炼、揭示、设定、爽点,"黑袍男子带纪宁至法坛，法坛有辅助凝神悟道之效。纪宁盘膝坐于法坛中央，看到虚空中九条""道""的实质化显现——火红色飞禽、黑色长刀、刺剑、黑色雾气、一根羽毛、血色奔流、金色太阳、苍茫灰色、绚烂彩光，每一条都达主宰层次。正上方苍穹中有成爪状的巨大手掌，威能远超九条道千万倍。黑袍男子揭示波林至尊以爪道成就主宰，后悟出时间、空间、剑道、刀道、黑暗等共九条道达主宰层次，最终爪道达到""一道生万道""境界踏入至尊之境。永恒帝君为""道成永恒""，至尊为""一道生万道""。纪宁请求让九尘也参悟，被拒——因道君修行最大难关是合道，失败即身死，不值得在巅峰道君身上花大力气。","至尊境界的""一道生万道""原理揭示，波林至尊以爪道为本悟出九条道后突破至尊的修行路径完整展开。",79.91718426501035,0,0,0,0,1,1,0,1,1.4,0.9
莽荒纪,魔象石壁,34_第三十四卷_魔象石壁_大纲.md,1160,27,一亿两千万年,悟道、转折高潮,修炼、高潮、爽点,"纪宁以""万事万物总有一线机缘""触动黑袍男子，获准给九尘一线机会——不借助外力和宇宙之宝，以一己之力擒拿一尊帝级傀儡即可参悟。黑袍男子将纪宁送出，纪宁安排九尘后再次进入。纪宁在法坛上记忆至尊的道：第一年记下""剑道""，因波林至尊剑道与滴血式唯心式融合相近，滴血式突破至第四层次；又花三十年记下其余八条道；之后全力记忆爪道。悟道不知岁月，一亿两千万年后纪宁记下全部十条道的指引。黑袍男子令纪宁出去战斗以检验实力，将根据表现赠与宝物。",纪宁花一亿两千万年记下至尊道的指引，滴血式突破第四层次，九尘获一线机缘参悟。,79.98619737750172,1,0,1,1,1,1,0,0,5.4,3.5
莽荒纪,魔象石壁,34_第三十四卷_魔象石壁_大纲.md,1161,28,帝君傀儡们,战斗描写、爽点设置,战斗、爽点,九尘在外与帝级傀儡交手多年未有突破。纪宁出来后制定计划——由九尘引诱并缠住一尊傀儡，纪宁在旁以无影遁术埋伏，当其他傀儡来支援时纪宁出手擒拿。九尘以长棍缠住一尊傀儡，两头支援傀儡被纪宁一个照面擒拿（滴血式第四层次后速度威能大增）。九尘随后也成功擒拿一尊帝级傀儡。纪宁令九尘前往异兽洞天参悟。帝级傀儡们被纪宁打怕，不再靠近。纪宁继续以帝级傀儡磨练剑术，唯心式离第四层次只差一步。,纪宁实力大涨后轻易擒拿帝级傀儡，九尘也成功擒拿一尊获准进入异兽洞天参悟。,80.0552104899931,1,0,0,1,1,0,0,0,3.0,3.9
莽荒纪,魔象石壁,34_第三十四卷_魔象石壁_大纲.md,1162,29,计划,情节推进、悬念设置,伏笔,"九尘花五亿年记下至尊道的指引后出来。纪宁告知自己已擒拿十二尊帝级傀儡（含帮九尘时两尊、之前三尊、三大家族两尊、围攻时八尊）。九尘棍法悟出""无边""""无尽""""无痕""三大绝招，自认可击败晓梦道君排道君第三。纪宁已让终极剑道四式达第四层次。二人计划进攻核心之地——纪宁长期挑衅四尊圣城之主级傀儡以熟悉其战斗方式，计划用阵图法宝困住傀儡后让九尘抢夺核心之地宝物。纪宁的目标是西斯族核心之地残存的宝物。",纪宁九尘各自修炼有成，制定进攻核心之地抢夺西斯族宝物的计划。,80.12422360248446,1,0,0,1,1,0,0,0,3.0,2.2
莽荒纪,魔象石壁,34_第三十四卷_魔象石壁_大纲.md,1163,30,动手,战斗描写、转折高潮,战斗、高潮,九尘与四尊帝级傀儡交手，悟出三大绝招后用掌心阵图法宝困住四尊傀儡。纪宁飞来支援。九尘用一次性黑色阵图困住最前面两尊圣城之主级傀儡（双层黑色漩涡），加上古修行者先祖的阵图法宝（第三重内圆外方大阵），三重阵法同时困住两尊。纪宁独自迎战持双弯刀的高瘦傀儡，放出十二尊帝级傀儡围攻持巨斧的傀儡。九尘带两尊傀儡冲入核心之地抢宝。,纪宁九尘联手以三重阵法困住两尊圣城之主级傀儡，牵制其余两尊，九尘趁机抢夺宝物。,80.19323671497585,1,0,1,1,1,0,0,0,5.4,3.5
莽荒纪,魔象石壁,34_第三十四卷_魔象石壁_大纲.md,1164,31,洞天之灵的宝物,转折高潮、装备获取,奖励、高潮,九尘在二十个呼吸内将核心之地所有能搬走的宝物（阵盘、晶石、奇异机械等）全部收走后撤退。纪宁带十六尊帝级傀儡撤退，两尊圣城之主级傀儡追出核心之地范围后停止追击，毁掉三重阵法。四尊守护傀儡唏嘘感慨——主人早死光，宝物带走也无妨，反而纪宁的到来给孤寂的生命带来了乐趣。二人进入异兽洞天，黑袍男子夸赞纪宁进步大。黑袍男子赠九尘血色手爪印令牌——可传送进入炎龙域界永恒国度内波林至尊所留之地（令牌使用两次后破碎）。黑袍男子还给出混沌星图标出周围三处域界位置。,九尘抢夺核心之地宝物成功，获赠可传送进入永恒国度的令牌，波林至尊在永恒国度内留有遗物的伏笔埋下。,80.26224982746722,0,0,1,1,0,0,0,0,3.3,1.8
莽荒纪,魔象石壁,34_第三十四卷_魔象石壁_大纲.md,1165,32,千叶青灵（本卷终章）,装备获取、核心伏笔,伏笔、奖励,"九尘得知令牌地点在永恒国度内部，虽有危险但令牌可撕裂时空逃离，连主宰都困不住。令牌仅一人使用但可将同伴收入洞天。黑袍男子揭示纪宁破开沉火黑石助其脱困是大功，赠予至宝""千叶青灵""——混沌源兽最爱的食物，经波林至尊炼制为法宝，滴血炼化后扔给混沌源兽吃下即可控制它成为仆从。混沌源兽是混沌宇宙本源孕育的最可怕生命，只有至尊能击杀。以一头混沌源兽为代价足以请至尊出手复活天仙——为纪宁复活师姐带来真正的希望。二人立誓不外泄后离开。异兽洞天化为三头狮子异兽离去。纪宁九尘查看三大家族已龟缩不出（约定十万八千混沌纪后再出），便踏上归程，仅三百余年返回无尽疆域。","纪宁获至宝""千叶青灵""为复活师姐带来希望，异兽洞天离去，本卷以纪宁九尘返回无尽疆域收官。",80.33126293995859,1,0,0,1,0,0,0,1,2.4,1.3
莽荒纪,永恒一族,35_第三十五卷_永恒一族_大纲.md,1166,1,域界飞梭,设定展开、环境铺陈,设定,"纪宁、九尘从魔象石壁西斯族遗迹归来，返回无尽疆域，闲谈此行收获（至尊的道的指引、千叶青灵、十二尊帝级傀儡、至尊令牌、域界飞梭残骸等）及残缺域界飞梭的遗憾；纪宁途中绕路将六尊帝级傀儡及西斯法盘等宝物经第二元神送回三界，为家乡留依仗；随后经芒涯国中转三十余年抵达永恒一族老巢""永恒国度""，凭至尊令牌传送进入其最隐秘的世界。",纪宁安顿三界后凭至尊令牌进入永恒国度最隐秘世界，开启本卷永恒一族线。,80.40027605244997,0,0,0,1,0,0,0,0,0.9,0.5
莽荒纪,永恒一族,35_第三十五卷_永恒一族_大纲.md,1167,2,白竺,设定揭示、悬念设置,伏笔、揭示、设定,纪宁、九尘进入世界后发现飞舟与塔状飞行物对峙，塔上有三名黑衣帝君、三百名银衣道君；旁有波林至尊留字石碑，记载其五弟子白竺主宰被西斯族围杀之战、叮嘱后辈修行者借此与衍变的西斯族切磋磨砺、三百一十八颗星辰上留有追随他的主宰们传承；九尘、纪宁先后与银衣道君交手，银衣道君实力远超三大族长，纪宁以终极剑道之唯心式与一名银衣道君斗个不相上下，两名联手时即处下风退走。,波林至尊留字揭示白竺之战与三百余名主宰传承，纪宁初试西斯族银衣道君实力。,80.46928916494134,1,1,0,1,0,0,0,1,4.2,1.3
莽荒纪,永恒一族,35_第三十五卷_永恒一族_大纲.md,1168,3,厚重,设定展开、情感展现,情感、设定,纪宁、九尘逐一前往三百一十八颗星辰接受主宰传承，先后感受千犀主宰、神帝和窿（创出与心剑术类似的《神帝大灭绝术》）等主宰的滔天意志与无私嘱托——全部传承均无需立本命誓言，可自由传授；二人深感压力，决定不轻易外泄，纪宁计划将浅显法门逐渐传授三界；二人闭关消化传承，九尘出关后与银衣道君继续切磋。,三百余名主宰传承无私授予且不受誓言束缚，成为纪宁、九尘及三界核心资产。,80.53830227743272,0,0,0,1,0,0,1,0,1.5,0.5
莽荒纪,永恒一族,35_第三十五卷_永恒一族_大纲.md,1169,4,奇异的星辰,环境铺陈、设定展开,设定,"纪宁消化传承后选取一门剑道秘术，计划成四步道君后双秘术同修；与银衣道君切磋已无大用，二人探查飞舟（仅留波林至尊""厚积薄发""四字）后决定逛遍整个世界；纪宁以世界投影探查，发现星辰河流贯穿整个世界，飞行探查中发现一颗百亿里直径的奇异星辰——一面炽热火红海洋、一面深蓝冰寒海洋，浓雾交界处有百万丈高的疑似万劫圣血果树，果子瘦长且多达六颗以上，与寻常万劫圣血果树迥异。",奇异星辰上的变异万劫圣血果树现身，为本卷核心机缘线埋下关键。,80.60731538992408,0,0,0,1,0,0,0,1,1.3,0.5
莽荒纪,永恒一族,35_第三十五卷_永恒一族_大纲.md,1170,5,围观,人物引入、悬念设置,人物、伏笔,纪宁、九尘飞赴奇异星辰浓雾处，先后遭遇深蓝色寒冰蛟龙与火红色四蹄异兽；两头异兽实力可怕，远超九尘；冰兽透露永恒一族道君太弱、需通过考验方可靠近宝物；火兽召唤两大族群近两百头异兽围观；规则为纪宁、九尘各击败冰兽、火兽一头即可通过考验；纪宁先与冰兽交手，被冰兽以长鞭般的身躯一击轰飞千里。,冰兽、火兽两大族群守护考验登场，纪宁初战冰兽被压制。,80.67632850241546,1,0,0,1,0,0,0,0,2.0,1.3
莽荒纪,永恒一族,35_第三十五卷_永恒一族_大纲.md,1171,6,明白了,战斗描写、悟道,修炼、战斗、爽点,纪宁因神体媲美永恒上品法宝且穿主宰甲衣安然无恙；冰兽身法鬼魅、全身寒冰为兵器，克制纪宁身法优势；纪宁改用以力破法，六手共握一柄剑施展终极剑道之天崩，与冰兽正面硬碰硬九十八次；最后一次碰撞中纪宁明悟，天崩式突破到第四层次。,纪宁在与冰兽硬碰硬中悟道，天崩式突破第四层次。,80.74534161490683,1,0,0,0,1,1,0,0,2.1,1.7000000000000002
莽荒纪,永恒一族,35_第三十五卷_永恒一族_大纲.md,1172,7,至尊有令,转折高潮、悟道,修炼、高潮、爽点,"纪宁五式（滴血、无影、天崩、阴阳、唯心）均达第四层次，只差融合成终极剑道第四层即成四步道君；纪宁以天崩式一击轰碎冰兽寒冰之躯获胜，冰兽虚影认输；纪宁转战火兽，火兽擅长狂猛攻击、速度更快、力强纪宁一线；两大族群中各有一气息内敛的族长现身维持秩序，提及""至尊有令""守护此地。",纪宁击败冰兽后转战火兽，五式齐达第四层次，距四步道君仅一步之遥。,80.81435472739821,0,0,1,0,0,1,0,0,2.4,1.3
莽荒纪,永恒一族,35_第三十五卷_永恒一族_大纲.md,1173,8,苍寒道君,战斗描写、人物心理,情感、战斗,"纪宁与火兽鏖战十九天，第三天起故意放弃心剑术伪装消耗以磨砺剑术，最终以心剑术暴增威力配合滴血、天崩、无影三式联动擒拿火兽获胜；火兽族长眼光毒辣点出纪宁剑术无破绽；冰兽族长提及上一位通过考验的道君是九十余万混沌纪前的""苍寒道君""（另一分支永恒一族请来，已合道失败、真灵溃散）；并揭示永恒一族有多分支、永恒国度非凡仅凭炎龙分支能造。",纪宁击败火兽通过考验，得知永恒一族多分支及苍寒道君往事。,80.88336783988957,1,0,0,0,0,0,1,1,2.1,0.8
莽荒纪,永恒一族,35_第三十五卷_永恒一族_大纲.md,1174,9,万劫圣血果树,设定揭示、爽点设置,揭示、爽点、设定,冰兽族长揭示永恒一族每百万混沌纪来采果一次；此株万劫圣血果树比寻常珍贵百倍，因汲取至尊之血三千多万混沌纪已蜕变，能结三十六枚果子；价值远超一名主宰全部宝物，接近赤波殿；永恒一族在果树周围布下八万多座阵法禁制（无主持、威能弱但数量多）；纪宁决定不但采果还要拔树带走，以请动至尊救师姐，计划最后突然拔树即逃。,变异万劫圣血果树价值揭示，纪宁决意拔树救师姐。,80.95238095238095,0,0,0,1,0,0,0,1,1.3,2.7
